"Date Time" Tape_Tension_[N] Thickness_[x] Encoder_Pos_[m] 
"03.02.2021 09:28:18,705" -5,690963 7,935677 49,308582 
"03.02.2021 09:28:18,830" -5,684527 7,935694 49,332818 
"03.02.2021 09:28:18,954" -5,690164 7,935629 49,357025 
"03.02.2021 09:28:19,080" -5,668870 7,935627 49,381546 
"03.02.2021 09:28:19,204" -5,668749 7,935783 49,405578 
"03.02.2021 09:28:19,330" -5,679178 7,935690 49,429993 
"03.02.2021 09:28:19,454" -5,685279 7,935736 49,454172 
"03.02.2021 09:28:19,580" -5,701875 7,935673 49,478721 
"03.02.2021 09:28:19,704" -5,682512 7,935742 49,502879 
"03.02.2021 09:28:19,830" -5,679057 7,935881 49,527419 
"03.02.2021 09:28:19,954" -5,696368 7,935870 49,551551 
"03.02.2021 09:28:20,080" -5,687508 7,935946 49,576049 
"03.02.2021 09:28:20,204" -5,659481 7,935985 49,600245 
"03.02.2021 09:28:20,330" -5,674237 7,935861 49,624864 
"03.02.2021 09:28:20,454" -5,708719 7,935842 49,648890 
"03.02.2021 09:28:20,579" -5,690675 7,935829 49,673270 
"03.02.2021 09:28:20,704" -5,704039 7,935904 49,697591 
"03.02.2021 09:28:20,829" -5,694752 7,935876 49,721915 
"03.02.2021 09:28:20,954" -5,691195 7,935803 49,746234 
"03.02.2021 09:28:21,080" -5,679559 7,935757 49,770718 
"03.02.2021 09:28:21,205" -5,692922 7,935759 49,795021 
"03.02.2021 09:28:21,330" -5,677033 7,935748 49,819271 
"03.02.2021 09:28:21,454" -5,676875 7,935792 49,843347 
"03.02.2021 09:28:21,580" -5,671238 7,935787 49,867799 
"03.02.2021 09:28:21,704" -5,709787 7,935718 49,891747 
"03.02.2021 09:28:21,830" -5,707373 7,935731 49,916205 
"03.02.2021 09:28:21,954" -5,666464 7,935783 49,940313 
"03.02.2021 09:28:22,080" -5,688994 7,935913 49,964682 
"03.02.2021 09:28:22,204" -5,662499 7,935824 49,988764 
"03.02.2021 09:28:22,330" -5,683051 7,935744 50,013263 
"03.02.2021 09:28:22,454" -5,669882 7,935725 50,037285 
"03.02.2021 09:28:22,580" -5,656017 7,935731 50,061736 
"03.02.2021 09:28:22,704" -5,681472 7,935917 50,085781 
"03.02.2021 09:28:22,830" -5,673299 7,935839 50,110268 
"03.02.2021 09:28:22,954" -5,686143 7,935790 50,134375 
"03.02.2021 09:28:23,080" -5,656277 7,935764 50,158898 
"03.02.2021 09:28:23,204" -5,665814 7,935744 50,182988 
"03.02.2021 09:28:23,330" -5,674460 7,935718 50,207449 
"03.02.2021 09:28:23,454" -5,679364 7,935775 50,231565 
"03.02.2021 09:28:23,580" -5,667059 7,935839 50,255966 
"03.02.2021 09:28:23,705" -5,679104 7,935894 50,280212 
"03.02.2021 09:28:23,829" -5,699507 7,935872 50,304308 
"03.02.2021 09:28:23,955" -5,705441 7,935892 50,328908 
"03.02.2021 09:28:24,079" -5,667207 7,935941 50,353005 
"03.02.2021 09:28:24,204" -5,681258 7,935900 50,377223 
"03.02.2021 09:28:24,329" -5,673355 7,935809 50,401545 
"03.02.2021 09:28:24,454" -5,659741 7,935744 50,425827 
"03.02.2021 09:28:24,580" -5,661589 7,935898 50,450246 
"03.02.2021 09:28:24,704" -5,664765 7,935801 50,474338 
"03.02.2021 09:28:24,830" -5,689208 7,935697 50,498888 
"03.02.2021 09:28:24,955" -5,674302 7,935774 50,523187 
"03.02.2021 09:28:25,079" -5,676336 7,935761 50,547250 
"03.02.2021 09:28:25,205" -5,688214 7,935735 50,571783 
"03.02.2021 09:28:25,329" -5,665824 7,935839 50,595908 
"03.02.2021 09:28:25,454" -5,690053 7,935805 50,620239 
"03.02.2021 09:28:25,580" -5,690656 7,935837 50,644757 
"03.02.2021 09:28:25,705" -5,676717 7,935848 50,669012 
"03.02.2021 09:28:25,829" -5,687583 7,935874 50,693098 
"03.02.2021 09:28:25,955" -5,688493 7,935800 50,717576 
"03.02.2021 09:28:26,080" -5,670894 7,935911 50,741941 
"03.02.2021 09:28:26,204" -5,687545 7,935930 50,765946 
"03.02.2021 09:28:26,329" -5,697009 7,935900 50,790272 
"03.02.2021 09:28:26,455" -5,664821 7,935837 50,814825 
"03.02.2021 09:28:26,579" -5,656695 7,935891 50,839066 
"03.02.2021 09:28:26,704" -5,684945 7,935777 50,863380 
"03.02.2021 09:28:26,830" -5,685391 7,935809 50,887888 
"03.02.2021 09:28:26,954" -5,664291 7,935662 50,911904 
"03.02.2021 09:28:27,079" -5,696730 7,935621 50,936184 
"03.02.2021 09:28:27,203" -5,686310 7,935744 50,960266 
"03.02.2021 09:28:27,329" -5,698485 7,935937 50,984709 
"03.02.2021 09:28:27,454" -5,683793 7,936041 51,008938 
"03.02.2021 09:28:27,580" -5,702488 7,935946 51,033408 
"03.02.2021 09:28:27,705" -5,694678 7,935818 51,057666 
"03.02.2021 09:28:27,829" -5,668879 7,935816 51,081776 
"03.02.2021 09:28:27,955" -5,671303 7,935697 51,106268 
"03.02.2021 09:28:28,079" -5,676002 7,935657 51,130442 
"03.02.2021 09:28:28,203" -5,694659 7,935710 51,154560 
"03.02.2021 09:28:28,329" -5,704224 7,935603 51,179104 
"03.02.2021 09:28:28,454" -5,694018 7,935768 51,203497 
"03.02.2021 09:28:28,579" -5,705747 7,935911 51,227806 
"03.02.2021 09:28:28,704" -5,687973 7,935957 51,252118 
"03.02.2021 09:28:28,829" -5,677107 7,935787 51,276477 
"03.02.2021 09:28:28,954" -5,650621 7,935913 51,300787 
"03.02.2021 09:28:29,079" -5,675036 7,935900 51,325030 
"03.02.2021 09:28:29,203" -5,666344 7,936056 51,349052 
"03.02.2021 09:28:29,329" -5,669269 7,935885 51,373707 
"03.02.2021 09:28:29,453" -5,682791 7,935889 51,397823 
"03.02.2021 09:28:29,578" -5,667152 7,935829 51,421981 
"03.02.2021 09:28:29,703" -5,659406 7,935898 51,446212 
"03.02.2021 09:28:29,828" -5,663112 7,936238 51,470467 
"03.02.2021 09:28:29,953" -5,644018 7,936136 51,494840 
"03.02.2021 09:28:30,079" -5,670625 7,936121 51,519397 
"03.02.2021 09:28:30,203" -5,681082 7,936037 51,543485 
"03.02.2021 09:28:30,329" -5,654847 7,935982 51,567961 
"03.02.2021 09:28:30,453" -5,689431 7,936009 51,592066 
"03.02.2021 09:28:30,579" -5,711524 7,936216 51,616517 
"03.02.2021 09:28:30,703" -5,678379 7,936305 51,640447 
"03.02.2021 09:28:30,829" -5,667440 7,936205 51,664823 
"03.02.2021 09:28:30,954" -5,670003 7,936099 51,689077 
"03.02.2021 09:28:31,079" -5,674460 7,936086 51,713446 
"03.02.2021 09:28:31,203" -5,678779 7,936052 51,737524 
"03.02.2021 09:28:31,329" -5,671693 7,936039 51,762072 
"03.02.2021 09:28:31,453" -5,687397 7,936026 51,786194 
"03.02.2021 09:28:31,578" -5,701355 7,936119 51,810478 
"03.02.2021 09:28:31,703" -5,688233 7,936164 51,834758 
"03.02.2021 09:28:31,828" -5,658236 7,936225 51,858989 
"03.02.2021 09:28:31,953" -5,691353 7,936130 51,883324 
"03.02.2021 09:28:32,078" -5,664458 7,936141 51,907690 
"03.02.2021 09:28:32,203" -5,686793 7,936208 51,932025 
"03.02.2021 09:28:32,328" -5,704958 7,936245 51,956418 
"03.02.2021 09:28:32,453" -5,699432 7,936160 51,980770 
"03.02.2021 09:28:32,578" -5,718145 7,936154 52,005148 
"03.02.2021 09:28:32,703" -5,702079 7,936229 52,029506 
"03.02.2021 09:28:32,828" -5,673086 7,936242 52,053867 
"03.02.2021 09:28:32,954" -5,702915 7,936192 52,078284 
"03.02.2021 09:28:33,080" -5,699154 7,936219 52,102719 
"03.02.2021 09:28:33,205" -5,676095 7,936225 52,126922 
"03.02.2021 09:28:33,329" -5,671331 7,936076 52,150957 
"03.02.2021 09:28:33,455" -5,678444 7,936004 52,175360 
"03.02.2021 09:28:33,580" -5,678918 7,936058 52,199711 
"03.02.2021 09:28:33,704" -5,678788 7,936032 52,223841 
"03.02.2021 09:28:33,830" -5,667207 7,936052 52,248389 
"03.02.2021 09:28:33,954" -5,684815 7,936115 52,272497 
"03.02.2021 09:28:34,080" -5,668442 7,936008 52,296945 
"03.02.2021 09:28:34,204" -5,697259 7,936004 52,321044 
"03.02.2021 09:28:34,330" -5,672974 7,936008 52,345584 
"03.02.2021 09:28:34,454" -5,685196 7,935982 52,369646 
"03.02.2021 09:28:34,579" -5,690647 7,935939 52,393860 
"03.02.2021 09:28:34,705" -5,660781 7,936034 52,418281 
"03.02.2021 09:28:34,829" -5,668145 7,936043 52,442352 
"03.02.2021 09:28:34,955" -5,694835 7,936086 52,466981 
"03.02.2021 09:28:35,079" -5,705395 7,936047 52,491188 
"03.02.2021 09:28:35,205" -5,715916 7,936119 52,515815 
"03.02.2021 09:28:35,329" -5,713780 7,936102 52,539972 
"03.02.2021 09:28:35,455" -5,691279 7,936468 52,564531 
"03.02.2021 09:28:35,580" -5,680385 7,936331 52,588896 
"03.02.2021 09:28:35,705" -5,673847 7,936034 52,613186 
"03.02.2021 09:28:35,830" -5,682633 7,935944 52,637598 
"03.02.2021 09:28:35,954" -5,674098 7,935978 52,661663 
"03.02.2021 09:28:36,079" -5,694808 7,935969 52,685855 
"03.02.2021 09:28:36,205" -5,668359 7,935976 52,710199 
"03.02.2021 09:28:36,329" -5,668786 7,936060 52,734200 
"03.02.2021 09:28:36,454" -5,681230 7,935978 52,758424 
"03.02.2021 09:28:36,580" -5,672343 7,935959 52,782858 
"03.02.2021 09:28:36,704" -5,645235 7,936130 52,806944 
"03.02.2021 09:28:36,830" -5,657531 7,936212 52,831464 
"03.02.2021 09:28:36,955" -5,691093 7,936416 52,855734 
"03.02.2021 09:28:37,080" -5,686366 7,936195 52,879992 
"03.02.2021 09:28:37,204" -5,689217 7,935933 52,903938 
"03.02.2021 09:28:37,330" -5,683403 7,935937 52,928462 
"03.02.2021 09:28:37,454" -5,679104 7,935876 52,952442 
"03.02.2021 09:28:37,579" -5,665201 7,935957 52,976741 
"03.02.2021 09:28:37,704" -5,660707 7,935946 53,001029 
"03.02.2021 09:28:37,829" -5,671619 7,936138 53,025346 
"03.02.2021 09:28:37,954" -5,670365 7,936104 53,049542 
"03.02.2021 09:28:38,080" -5,663335 7,936048 53,074050 
"03.02.2021 09:28:38,205" -5,684211 7,936132 53,098260 
"03.02.2021 09:28:38,330" -5,693767 7,935980 53,122642 
"03.02.2021 09:28:38,454" -5,681778 7,936004 53,146685 
"03.02.2021 09:28:38,580" -5,677098 7,935996 53,171231 
"03.02.2021 09:28:38,704" -5,663195 7,936050 53,195337 
"03.02.2021 09:28:38,830" -5,673773 7,936058 53,219878 
"03.02.2021 09:28:38,954" -5,682698 7,936022 53,244060 
"03.02.2021 09:28:39,079" -5,676671 7,935944 53,268297 
"03.02.2021 09:28:39,204" -5,707493 7,935920 53,292637 
"03.02.2021 09:28:39,330" -5,703407 7,935965 53,317008 
"03.02.2021 09:28:39,454" -5,703676 7,935892 53,341056 
"03.02.2021 09:28:39,580" -5,670987 7,935935 53,365474 
"03.02.2021 09:28:39,705" -5,655079 7,935868 53,389697 
"03.02.2021 09:28:39,829" -5,686756 7,935982 53,413832 
"03.02.2021 09:28:39,954" -5,703379 7,935894 53,438225 
"03.02.2021 09:28:40,080" -5,657958 7,935941 53,462775 
"03.02.2021 09:28:40,204" -5,674377 7,935980 53,486887 
"03.02.2021 09:28:40,330" -5,692170 7,936143 53,511490 
"03.02.2021 09:28:40,454" -5,694223 7,936076 53,535627 
"03.02.2021 09:28:40,579" -5,654902 7,936021 53,559916 
"03.02.2021 09:28:40,705" -5,686570 7,935954 53,584345 
"03.02.2021 09:28:40,830" -5,706462 7,936006 53,608780 
"03.02.2021 09:28:40,955" -5,685493 7,936167 53,633062 
"03.02.2021 09:28:41,079" -5,679661 7,936221 53,657123 
"03.02.2021 09:28:41,205" -5,689366 7,936188 53,681635 
"03.02.2021 09:28:41,329" -5,693730 7,936128 53,705776 
"03.02.2021 09:28:41,455" -5,693108 7,936073 53,730248 
"03.02.2021 09:28:41,579" -5,695885 7,936054 53,754427 
"03.02.2021 09:28:41,705" -5,695941 7,935905 53,778939 
"03.02.2021 09:28:41,830" -5,690016 7,935920 53,803326 
"03.02.2021 09:28:41,954" -5,691149 7,935933 53,827384 
"03.02.2021 09:28:42,079" -5,693582 7,935935 53,851703 
"03.02.2021 09:28:42,204" -5,683840 7,935963 53,875976 
"03.02.2021 09:28:42,329" -5,685447 7,936071 53,900337 
"03.02.2021 09:28:42,455" -5,678389 7,936117 53,924819 
"03.02.2021 09:28:42,579" -5,655998 7,935931 53,948971 
"03.02.2021 09:28:42,705" -5,671823 7,935846 53,973534 
"03.02.2021 09:28:42,829" -5,668247 7,935839 53,997620 
"03.02.2021 09:28:42,955" -5,693405 7,935959 54,022139 
"03.02.2021 09:28:43,079" -5,649637 7,935957 54,046172 
"03.02.2021 09:28:43,203" -5,691037 7,935937 54,070241 
"03.02.2021 09:28:43,329" -5,671934 7,935985 54,094719 
"03.02.2021 09:28:43,454" -5,659471 7,935967 54,119017 
"03.02.2021 09:28:43,578" -5,678890 7,935983 54,143138 
"03.02.2021 09:28:43,703" -5,671145 7,936054 54,167479 
"03.02.2021 09:28:43,828" -5,677311 7,936047 54,191793 
"03.02.2021 09:28:43,953" -5,664171 7,936024 54,216005 
"03.02.2021 09:28:44,079" -5,680877 7,935983 54,240468 
"03.02.2021 09:28:44,204" -5,680441 7,935982 54,264827 
"03.02.2021 09:28:44,329" -5,653556 7,936039 54,289077 
"03.02.2021 09:28:44,454" -5,684119 7,936004 54,313431 
"03.02.2021 09:28:44,579" -5,690499 7,936006 54,337702 
"03.02.2021 09:28:44,703" -5,672817 7,935991 54,361759 
"03.02.2021 09:28:44,829" -5,687573 7,936108 54,386318 
"03.02.2021 09:28:44,954" -5,677506 7,936089 54,410619 
"03.02.2021 09:28:45,079" -5,679132 7,936087 54,434894 
"03.02.2021 09:28:45,203" -5,677841 7,936052 54,458936 
"03.02.2021 09:28:45,329" -5,648021 7,936099 54,483392 
"03.02.2021 09:28:45,453" -5,664616 7,936041 54,507504 
"03.02.2021 09:28:45,578" -5,666929 7,936030 54,531801 
"03.02.2021 09:28:45,703" -5,689681 7,936009 54,556121 
"03.02.2021 09:28:45,828" -5,692690 7,936026 54,580327 
"03.02.2021 09:28:45,953" -5,681769 7,935941 54,604545 
"03.02.2021 09:28:46,078" -5,700027 7,936071 54,628880 
"03.02.2021 09:28:46,204" -5,697111 7,936063 54,653307 
"03.02.2021 09:28:46,329" -5,668684 7,936065 54,677529 
"03.02.2021 09:28:46,454" -5,672408 7,936043 54,701826 
"03.02.2021 09:28:46,579" -5,676633 7,936127 54,726163 
"03.02.2021 09:28:46,703" -5,692700 7,936234 54,750279 
"03.02.2021 09:28:46,829" -5,699878 7,936153 54,774725 
"03.02.2021 09:28:46,954" -5,673030 7,936130 54,798946 
"03.02.2021 09:28:47,079" -5,669966 7,936141 54,823194 
"03.02.2021 09:28:47,204" -5,693238 7,936071 54,847490 
"03.02.2021 09:28:47,329" -5,658366 7,936108 54,871783 
"03.02.2021 09:28:47,453" -5,669362 7,936177 54,895907 
"03.02.2021 09:28:47,579" -5,685902 7,936225 54,920394 
"03.02.2021 09:28:47,703" -5,673987 7,936164 54,944431 
"03.02.2021 09:28:47,828" -5,678426 7,936100 54,968690 
"03.02.2021 09:28:47,954" -5,724117 7,936102 54,993165 
"03.02.2021 09:28:48,079" -5,690136 7,936099 55,017443 
"03.02.2021 09:28:48,204" -5,684657 7,936080 55,041633 
"03.02.2021 09:28:48,329" -5,664533 7,936119 55,065884 
"03.02.2021 09:28:48,453" -5,670792 7,935931 55,089919 
"03.02.2021 09:28:48,578" -5,689830 7,935876 55,114228 
"03.02.2021 09:28:48,703" -5,684146 7,935941 55,138636 
"03.02.2021 09:28:48,828" -5,678444 7,936004 55,162962 
"03.02.2021 09:28:48,953" -5,723996 7,935989 55,187372 
"03.02.2021 09:28:49,078" -5,712118 7,936043 55,211784 
"03.02.2021 09:28:49,203" -5,677478 7,935998 55,236051 
"03.02.2021 09:28:49,328" -5,693285 7,936002 55,260389 
"03.02.2021 09:28:49,454" -5,673049 7,936145 55,284926 
"03.02.2021 09:28:49,578" -5,669529 7,936037 55,309078 
"03.02.2021 09:28:49,703" -5,675733 7,936034 55,333390 
"03.02.2021 09:28:49,828" -5,683051 7,935928 55,357804 
"03.02.2021 09:28:49,953" -5,674915 7,936022 55,382201 
"03.02.2021 09:28:50,078" -5,682967 7,936030 55,406453 
"03.02.2021 09:28:50,203" -5,687165 7,936102 55,430770 
"03.02.2021 09:28:50,328" -5,669650 7,936115 55,455026 
"03.02.2021 09:28:50,455" -5,682168 7,936054 55,479425 
"03.02.2021 09:28:50,580" -5,665415 7,936119 55,503707 
"03.02.2021 09:28:50,704" -5,671451 7,936050 55,527808 
"03.02.2021 09:28:50,829" -5,669826 7,936095 55,552054 
"03.02.2021 09:28:50,955" -5,692402 7,936145 55,576455 
"03.02.2021 09:28:51,080" -5,683496 7,936030 55,600697 
"03.02.2021 09:28:51,204" -5,675918 7,935998 55,624845 
"03.02.2021 09:28:51,330" -5,669343 7,936091 55,649297 
"03.02.2021 09:28:51,454" -5,684704 7,936110 55,673323 
"03.02.2021 09:28:51,580" -5,671377 7,936153 55,697759 
"03.02.2021 09:28:51,704" -5,650185 7,936045 55,721806 
"03.02.2021 09:28:51,830" -5,679568 7,936045 55,746365 
"03.02.2021 09:28:51,954" -5,696841 7,936052 55,770571 
"03.02.2021 09:28:52,080" -5,685428 7,936097 55,795004 
"03.02.2021 09:28:52,204" -5,663948 7,936260 55,819105 
"03.02.2021 09:28:52,330" -5,683013 7,936184 55,843608 
"03.02.2021 09:28:52,454" -5,695170 7,936078 55,867788 
"03.02.2021 09:28:52,580" -5,671405 7,936043 55,892168 
"03.02.2021 09:28:52,705" -5,687898 7,936052 55,916412 
"03.02.2021 09:28:52,830" -5,680989 7,935980 55,940619 
"03.02.2021 09:28:52,954" -5,701550 7,936047 55,964725 
"03.02.2021 09:28:53,080" -5,688446 7,936028 55,989205 
"03.02.2021 09:28:53,204" -5,662192 7,936019 56,013246 
"03.02.2021 09:28:53,330" -5,702646 7,935957 56,037694 
"03.02.2021 09:28:53,454" -5,703268 7,936017 56,061665 
"03.02.2021 09:28:53,580" -5,689505 7,936058 56,086054 
"03.02.2021 09:28:53,704" -5,697343 7,935993 56,110123 
"03.02.2021 09:28:53,830" -5,673132 7,935922 56,134566 
"03.02.2021 09:28:53,954" -5,669808 7,936104 56,158693 
"03.02.2021 09:28:54,080" -5,667198 7,936000 56,183265 
"03.02.2021 09:28:54,204" -5,671609 7,936067 56,207432 
"03.02.2021 09:28:54,330" -5,684973 7,936015 56,231971 
"03.02.2021 09:28:54,454" -5,694548 7,936082 56,256074 
"03.02.2021 09:28:54,579" -5,693963 7,935959 56,280365 
"03.02.2021 09:28:54,704" -5,693702 7,936026 56,304709 
"03.02.2021 09:28:54,830" -5,710632 7,936035 56,329227 
"03.02.2021 09:28:54,954" -5,691214 7,935989 56,353271 
"03.02.2021 09:28:55,079" -5,654187 7,935954 56,377514 
"03.02.2021 09:28:55,204" -5,670086 7,935917 56,401805 
"03.02.2021 09:28:55,329" -5,687295 7,935900 56,426191 
"03.02.2021 09:28:55,455" -5,694167 7,935943 56,450675 
"03.02.2021 09:28:55,580" -5,688985 7,936037 56,474964 
"03.02.2021 09:28:55,705" -5,670792 7,936021 56,499205 
"03.02.2021 09:28:55,830" -5,685883 7,936011 56,523462 
"03.02.2021 09:28:55,955" -5,696061 7,936032 56,547656 
"03.02.2021 09:28:56,080" -5,644353 7,936061 56,571885 
"03.02.2021 09:28:56,204" -5,669687 7,936000 56,595982 
"03.02.2021 09:28:56,330" -5,679874 7,936026 56,620415 
"03.02.2021 09:28:56,454" -5,670448 7,936099 56,644463 
"03.02.2021 09:28:56,579" -5,668860 7,936028 56,668662 
"03.02.2021 09:28:56,704" -5,685289 7,936060 56,692824 
"03.02.2021 09:28:56,830" -5,687694 7,936167 56,717302 
"03.02.2021 09:28:56,955" -5,671163 7,936169 56,741535 
"03.02.2021 09:28:57,080" -5,662183 7,936115 56,765790 
"03.02.2021 09:28:57,204" -5,665378 7,936110 56,789835 
"03.02.2021 09:28:57,330" -5,678565 7,936028 56,814320 
"03.02.2021 09:28:57,454" -5,673810 7,936143 56,838480 
"03.02.2021 09:28:57,580" -5,674052 7,936199 56,863009 
"03.02.2021 09:28:57,704" -5,690786 7,936147 56,887189 
"03.02.2021 09:28:57,830" -5,676633 7,936115 56,911665 
"03.02.2021 09:28:57,955" -5,684156 7,936119 56,935885 
"03.02.2021 09:28:58,079" -5,685539 7,936143 56,959958 
"03.02.2021 09:28:58,205" -5,662870 7,936186 56,984441 
"03.02.2021 09:28:58,329" -5,684276 7,936125 57,008674 
"03.02.2021 09:28:58,453" -5,677376 7,936035 57,032800 
"03.02.2021 09:28:58,578" -5,683459 7,936100 57,057063 
"03.02.2021 09:28:58,704" -5,697649 7,936145 57,081597 
"03.02.2021 09:28:58,829" -5,691139 7,936160 57,105934 
"03.02.2021 09:28:58,954" -5,665276 7,935935 57,130310 
"03.02.2021 09:28:59,079" -5,674200 7,935965 57,154641 
"03.02.2021 09:28:59,203" -5,687759 7,936024 57,178693 
"03.02.2021 09:28:59,328" -5,669817 7,936073 57,203034 
"03.02.2021 09:28:59,453" -5,668526 7,936082 57,227361 
"03.02.2021 09:28:59,579" -5,701503 7,936022 57,251967 
"03.02.2021 09:28:59,703" -5,697139 7,936067 57,276198 
"03.02.2021 09:28:59,829" -5,685131 7,936100 57,300803 
"03.02.2021 09:28:59,953" -5,649535 7,936060 57,324832 
"03.02.2021 09:29:00,079" -5,675343 7,936193 57,349320 
"03.02.2021 09:29:00,203" -5,690257 7,936043 57,373389 
"03.02.2021 09:29:00,329" -5,683394 7,936141 57,397891 
"03.02.2021 09:29:00,454" -5,686849 7,936074 57,422245 
"03.02.2021 09:29:00,579" -5,694975 7,936039 57,446587 
"03.02.2021 09:29:00,703" -5,681695 7,936060 57,470647 
"03.02.2021 09:29:00,829" -5,677163 7,936028 57,495068 
"03.02.2021 09:29:00,954" -5,661886 7,935998 57,519322 
"03.02.2021 09:29:01,078" -5,664570 7,935941 57,543327 
"03.02.2021 09:29:01,203" -5,684583 7,935917 57,567550 
"03.02.2021 09:29:01,328" -5,675825 7,935983 57,591740 
"03.02.2021 09:29:01,453" -5,681620 7,936032 57,616030 
"03.02.2021 09:29:01,578" -5,698569 7,936048 57,640312 
"03.02.2021 09:29:01,703" -5,705515 7,936047 57,664686 
"03.02.2021 09:29:01,829" -5,680673 7,935961 57,689260 
"03.02.2021 09:29:01,953" -5,681175 7,935863 57,713350 
"03.02.2021 09:29:02,078" -5,679438 7,935853 57,737543 
"03.02.2021 09:29:02,203" -5,700510 7,935826 57,761769 
"03.02.2021 09:29:02,328" -5,679067 7,935852 57,786045 
"03.02.2021 09:29:02,454" -5,676513 7,935870 57,810444 
"03.02.2021 09:29:02,578" -5,675500 7,935790 57,834509 
"03.02.2021 09:29:02,703" -5,681676 7,935865 57,858834 
"03.02.2021 09:29:02,829" -5,655692 7,935837 57,883422 
"03.02.2021 09:29:02,953" -5,681035 7,935807 57,907442 
"03.02.2021 09:29:03,078" -5,692235 7,935870 57,931684 
"03.02.2021 09:29:03,203" -5,679076 7,935788 57,955908 
"03.02.2021 09:29:03,329" -5,671804 7,935746 57,980414 
"03.02.2021 09:29:03,453" -5,673922 7,935881 58,004526 
"03.02.2021 09:29:03,579" -5,670133 7,935902 58,029027 
"03.02.2021 09:29:03,703" -5,677906 7,935904 58,053175 
"03.02.2021 09:29:03,829" -5,639923 7,935915 58,077634 
"03.02.2021 09:29:03,954" -5,658051 7,935881 58,101875 
"03.02.2021 09:29:04,078" -5,677813 7,935811 58,125991 
"03.02.2021 09:29:04,203" -5,671804 7,935729 58,150284 
"03.02.2021 09:29:04,329" -5,679252 7,935671 58,174859 
"03.02.2021 09:29:04,453" -5,686728 7,935712 58,198945 
"03.02.2021 09:29:04,578" -5,677330 7,935746 58,223202 
"03.02.2021 09:29:04,704" -5,672677 7,935714 58,247752 
"03.02.2021 09:29:04,829" -5,665861 7,935794 58,272145 
"03.02.2021 09:29:04,953" -5,666074 7,935796 58,296233 
"03.02.2021 09:29:05,079" -5,689514 7,935930 58,320850 
"03.02.2021 09:29:05,203" -5,696581 7,935891 58,344974 
"03.02.2021 09:29:05,328" -5,664152 7,935982 58,369286 
"03.02.2021 09:29:05,453" -5,693767 7,935863 58,393611 
"03.02.2021 09:29:05,578" -5,682679 7,935770 58,417848 
"03.02.2021 09:29:05,703" -5,676346 7,935842 58,442081 
"03.02.2021 09:29:05,828" -5,667449 7,935874 58,466348 
"03.02.2021 09:29:05,953" -5,678036 7,935952 58,490724 
"03.02.2021 09:29:06,078" -5,665991 7,935900 58,515050 
"03.02.2021 09:29:06,203" -5,686217 7,935941 58,539264 
"03.02.2021 09:29:06,329" -5,682781 7,935989 58,563729 
"03.02.2021 09:29:06,453" -5,694910 7,935904 58,587803 
"03.02.2021 09:29:06,579" -5,703379 7,935872 58,612255 
"03.02.2021 09:29:06,704" -5,669260 7,935883 58,636529 
"03.02.2021 09:29:06,828" -5,669520 7,935822 58,660612 
"03.02.2021 09:29:06,954" -5,680627 7,935814 58,685088 
"03.02.2021 09:29:07,078" -5,676986 7,935829 58,709151 
"03.02.2021 09:29:07,204" -5,691279 7,935827 58,733654 
"03.02.2021 09:29:07,328" -5,687387 7,935881 58,757836 
"03.02.2021 09:29:07,454" -5,685409 7,935755 58,782323 
"03.02.2021 09:29:07,579" -5,692987 7,935813 58,806679 
"03.02.2021 09:29:07,704" -5,671646 7,935857 58,830995 
"03.02.2021 09:29:07,830" -5,693368 7,935876 58,855294 
"03.02.2021 09:29:07,954" -5,664951 7,935913 58,879380 
"03.02.2021 09:29:08,080" -5,662787 7,935904 58,903861 
"03.02.2021 09:29:08,205" -5,667124 7,935931 58,928239 
"03.02.2021 09:29:08,329" -5,704373 7,935865 58,952325 
"03.02.2021 09:29:08,455" -5,701828 7,935748 58,976830 
"03.02.2021 09:29:08,580" -5,676986 7,935777 59,001082 
"03.02.2021 09:29:08,705" -5,678324 7,935844 59,025309 
"03.02.2021 09:29:08,830" -5,672854 7,935974 59,049617 
"03.02.2021 09:29:08,954" -5,668452 7,935870 59,073752 
"03.02.2021 09:29:09,080" -5,691808 7,935868 59,098304 
"03.02.2021 09:29:09,205" -5,690944 7,935874 59,122590 
"03.02.2021 09:29:09,330" -5,699980 7,935963 59,146926 
"03.02.2021 09:29:09,455" -5,698541 7,935917 59,171188 
"03.02.2021 09:29:09,579" -5,694418 7,935974 59,195330 
"03.02.2021 09:29:09,704" -5,673550 7,935959 59,219754 
"03.02.2021 09:29:09,829" -5,660409 7,935956 59,244039 
"03.02.2021 09:29:09,954" -5,680998 7,935983 59,268406 
"03.02.2021 09:29:10,080" -5,657187 7,935811 59,292884 
"03.02.2021 09:29:10,204" -5,672454 7,935863 59,317062 
"03.02.2021 09:29:10,329" -5,677116 7,936030 59,341435 
"03.02.2021 09:29:10,454" -5,680469 7,935985 59,365822 
"03.02.2021 09:29:10,579" -5,648448 7,935996 59,390150 
"03.02.2021 09:29:10,704" -5,663186 7,935974 59,414392 
"03.02.2021 09:29:10,830" -5,667681 7,935970 59,438799 
"03.02.2021 09:29:10,954" -5,692690 7,936000 59,462835 
"03.02.2021 09:29:11,079" -5,651123 7,935998 59,487102 
"03.02.2021 09:29:11,204" -5,673671 7,936056 59,511352 
"03.02.2021 09:29:11,329" -5,706565 7,935946 59,535695 
"03.02.2021 09:29:11,454" -5,687350 7,936037 59,559969 
