"Date Time" Tape_Tension_[N] Thickness_[x] Encoder_Pos_[m] 
"20.03.2024 12:31:40,802" -6,511819 7,925259 0,000000 
"20.03.2024 12:31:40,928" -6,512023 7,925177 0,000000 
"20.03.2024 12:31:41,052" -6,512097 7,925277 0,000000 
"20.03.2024 12:31:41,178" -6,512209 7,925285 0,000000 
"20.03.2024 12:31:41,302" -6,512153 7,925316 0,000000 
"20.03.2024 12:31:41,428" -6,512877 7,925251 0,000000 
"20.03.2024 12:31:41,552" -6,512422 7,925324 0,000000 
"20.03.2024 12:31:41,677" -6,513602 7,925233 0,000000 
"20.03.2024 12:31:41,802" -6,511846 7,925188 0,000000 
"20.03.2024 12:31:41,927" -6,513156 7,925223 0,000000 
"20.03.2024 12:31:42,053" -6,512710 7,925286 0,000000 
"20.03.2024 12:31:42,178" -6,512719 7,925229 0,000000 
"20.03.2024 12:31:42,302" -6,512645 7,925331 0,000000 
"20.03.2024 12:31:42,427" -6,512162 7,925387 0,000000 
"20.03.2024 12:31:42,552" -6,512747 7,925342 0,000000 
"20.03.2024 12:31:42,677" -6,512979 7,925381 0,000000 
"20.03.2024 12:31:42,802" -6,512515 7,925366 0,000000 
"20.03.2024 12:31:42,928" -6,512432 7,925299 0,000000 
"20.03.2024 12:31:43,053" -6,512190 7,925292 0,000000 
"20.03.2024 12:31:43,177" -6,512552 7,925203 0,000000 
"20.03.2024 12:31:43,303" -6,512998 7,925288 0,000000 
"20.03.2024 12:31:43,428" -6,512302 7,925260 0,000000 
"20.03.2024 12:31:43,552" -6,512905 7,925288 0,000000 
"20.03.2024 12:31:43,677" -6,512264 7,925394 0,000000 
"20.03.2024 12:31:43,803" -6,512571 7,925424 0,000000 
"20.03.2024 12:31:43,927" -6,512710 7,925468 0,000000 
"20.03.2024 12:31:44,053" -6,512441 7,925487 0,000000 
"20.03.2024 12:31:44,178" -6,513434 7,925591 0,000000 
"20.03.2024 12:31:44,302" -6,512599 7,925610 0,000000 
"20.03.2024 12:31:44,428" -6,513249 7,925554 0,000000 
"20.03.2024 12:31:44,554" -6,513044 7,925370 0,000000 
"20.03.2024 12:31:44,678" -6,512905 7,925366 0,000000 
"20.03.2024 12:31:44,803" -6,513388 7,925346 0,000000 
"20.03.2024 12:31:44,928" -6,513072 7,925331 0,000000 
"20.03.2024 12:31:45,053" -6,513360 7,925340 0,000000 
"20.03.2024 12:31:45,179" -6,512673 7,925251 0,000000 
"20.03.2024 12:31:45,303" -6,514103 7,925253 0,000000 
"20.03.2024 12:31:45,428" -6,512562 7,925257 0,000000 
"20.03.2024 12:31:45,554" -6,513936 7,925311 0,000000 
"20.03.2024 12:31:45,679" -6,513397 7,925281 0,000000 
"20.03.2024 12:31:45,803" -6,512394 7,925279 0,000000 
"20.03.2024 12:31:45,929" -6,513583 7,925296 0,000000 
"20.03.2024 12:31:46,053" -6,513193 7,925359 0,000000 
"20.03.2024 12:31:46,179" -6,513165 7,925351 0,000000 
"20.03.2024 12:31:46,304" -6,513258 7,925335 0,000000 
"20.03.2024 12:31:46,429" -6,514224 7,925351 0,000000 
"20.03.2024 12:31:46,554" -6,513332 7,925312 0,000000 
"20.03.2024 12:31:46,678" -6,513973 7,925370 0,000000 
"20.03.2024 12:31:46,803" -6,515069 7,925273 0,000000 
"20.03.2024 12:31:46,928" -6,514029 7,925275 0,000000 
"20.03.2024 12:31:47,054" -6,513741 7,925264 0,000000 
"20.03.2024 12:31:47,179" -6,514437 7,925244 0,000000 
"20.03.2024 12:31:47,304" -6,515227 7,925398 0,000000 
"20.03.2024 12:31:47,428" -6,513472 7,925329 0,000000 
"20.03.2024 12:31:47,553" -6,515886 7,925316 0,000000 
"20.03.2024 12:31:47,679" -6,513657 7,925273 0,000000 
"20.03.2024 12:31:47,804" -6,514707 7,925357 0,000000 
"20.03.2024 12:31:47,929" -6,513648 7,925424 0,000000 
"20.03.2024 12:31:48,053" -6,514790 7,925363 0,000000 
"20.03.2024 12:31:48,178" -6,515487 7,925255 0,000000 
"20.03.2024 12:31:48,304" -6,515004 7,925335 0,000000 
"20.03.2024 12:31:48,429" -6,516527 7,925387 0,000000 
"20.03.2024 12:31:48,554" -6,515301 7,925396 0,000000 
"20.03.2024 12:31:48,679" -6,516796 7,925428 0,000000 
"20.03.2024 12:31:48,804" -6,514437 7,925415 0,000000 
"20.03.2024 12:31:48,929" -6,515440 7,925433 0,000000 
"20.03.2024 12:31:49,054" -6,514391 7,925257 0,000000 
"20.03.2024 12:31:49,178" -6,514893 7,925350 0,000000 
"20.03.2024 12:31:49,303" -6,515478 7,925361 0,000000 
"20.03.2024 12:31:49,429" -6,514066 7,925312 0,000000 
"20.03.2024 12:31:49,554" -6,514818 7,925426 0,000000 
"20.03.2024 12:31:49,678" -6,515543 7,925396 0,000000 
"20.03.2024 12:31:49,803" -6,513416 7,925385 0,000000 
"20.03.2024 12:31:49,929" -6,515320 7,925311 0,000000 
"20.03.2024 12:31:50,053" -6,513583 7,925340 0,000000 
"20.03.2024 12:31:50,179" -6,514893 7,925316 0,000000 
"20.03.2024 12:31:50,303" -6,515004 7,925218 0,000000 
"20.03.2024 12:31:50,428" -6,514196 7,925234 0,000000 
"20.03.2024 12:31:50,553" -6,516044 7,925268 0,000000 
"20.03.2024 12:31:50,679" -6,513917 7,925268 0,000000 
"20.03.2024 12:31:50,803" -6,515543 7,925264 0,000000 
"20.03.2024 12:31:50,928" -6,514837 7,925236 0,000000 
"20.03.2024 12:31:51,054" -6,515236 7,925210 0,000000 
"20.03.2024 12:31:51,178" -6,515329 7,925316 0,000000 
"20.03.2024 12:31:51,303" -6,514614 7,925333 0,000000 
"20.03.2024 12:31:51,429" -6,516629 7,925314 0,000000 
"20.03.2024 12:31:51,554" -6,514920 7,925398 0,000000 
"20.03.2024 12:31:51,678" -6,515580 7,925439 0,000000 
"20.03.2024 12:31:51,804" -6,515868 7,925344 0,000000 
"20.03.2024 12:31:51,928" -6,515803 7,925253 0,000000 
"20.03.2024 12:31:52,052" -6,516072 7,925251 0,000000 
"20.03.2024 12:31:52,178" -6,515886 7,925123 0,000000 
"20.03.2024 12:31:52,302" -6,516462 7,925108 0,000000 
"20.03.2024 12:31:52,427" -6,516787 7,925266 0,000000 
"20.03.2024 12:31:52,553" -6,514846 7,925231 0,000000 
"20.03.2024 12:31:52,677" -6,516202 7,925255 0,000000 
"20.03.2024 12:31:52,803" -6,515171 7,925253 0,000000 
"20.03.2024 12:31:52,928" -6,516490 7,925186 0,000000 
"20.03.2024 12:31:53,052" -6,516202 7,925129 0,000000 
"20.03.2024 12:31:53,177" -6,515970 7,925119 0,000000 
"20.03.2024 12:31:53,302" -6,517344 7,925246 0,000000 
"20.03.2024 12:31:53,427" -6,516025 7,925255 0,000000 
"20.03.2024 12:31:53,552" -6,516462 7,925398 0,000000 
"20.03.2024 12:31:53,678" -6,516100 7,925363 0,000000 
"20.03.2024 12:31:53,803" -6,516926 7,925370 0,000000 
"20.03.2024 12:31:53,928" -6,516991 7,925227 0,000000 
"20.03.2024 12:31:54,052" -6,516323 7,925264 0,000000 
"20.03.2024 12:31:54,177" -6,515626 7,925309 0,000000 
"20.03.2024 12:31:54,302" -6,516982 7,925344 0,000000 
"20.03.2024 12:31:54,428" -6,516388 7,925277 0,000000 
"20.03.2024 12:31:54,552" -6,515830 7,925338 0,000000 
"20.03.2024 12:31:54,678" -6,517103 7,925348 0,000000 
"20.03.2024 12:31:54,803" -6,515979 7,925428 0,000000 
"20.03.2024 12:31:54,927" -6,517288 7,925424 0,000000 
"20.03.2024 12:31:55,052" -6,516657 7,925350 0,000000 
"20.03.2024 12:31:55,178" -6,516991 7,925359 0,000000 
"20.03.2024 12:31:55,303" -6,517446 7,925357 0,000000 
"20.03.2024 12:31:55,428" -6,516731 7,925273 0,000000 
"20.03.2024 12:31:55,552" -6,518069 7,925249 0,000000 
"20.03.2024 12:31:55,678" -6,517047 7,925166 0,000000 
"20.03.2024 12:31:55,802" -6,516806 7,925192 0,000000 
"20.03.2024 12:31:55,927" -6,516406 7,925307 0,000000 
"20.03.2024 12:31:56,052" -6,517103 7,925205 0,000000 
"20.03.2024 12:31:56,177" -6,517168 7,925301 0,000000 
"20.03.2024 12:31:56,302" -6,516778 7,925194 0,000000 
"20.03.2024 12:31:56,428" -6,516871 7,925208 0,000000 
"20.03.2024 12:31:56,553" -6,516778 7,925303 0,000000 
"20.03.2024 12:31:56,677" -6,516917 7,925182 0,000000 
"20.03.2024 12:31:56,803" -6,516109 7,925169 0,000000 
"20.03.2024 12:31:56,927" -6,516861 7,925257 0,000000 
"20.03.2024 12:31:57,053" -6,516211 7,925277 0,000000 
"20.03.2024 12:31:57,178" -6,516146 7,925236 0,000000 
"20.03.2024 12:31:57,302" -6,515951 7,925337 0,000000 
"20.03.2024 12:31:57,428" -6,516165 7,925338 0,000000 
"20.03.2024 12:31:57,553" -6,516685 7,925338 0,000000 
"20.03.2024 12:31:57,678" -6,516109 7,925279 0,000000 
"20.03.2024 12:31:57,803" -6,515041 7,925247 0,000000 
"20.03.2024 12:31:57,928" -6,516499 7,925311 0,000000 
"20.03.2024 12:31:58,053" -6,516304 7,925234 0,000000 
"20.03.2024 12:31:58,178" -6,516527 7,925314 0,000000 
"20.03.2024 12:31:58,302" -6,516564 7,925220 0,000000 
"20.03.2024 12:31:58,427" -6,517103 7,925312 0,000000 
"20.03.2024 12:31:58,553" -6,515914 7,925207 0,000000 
"20.03.2024 12:31:58,678" -6,517827 7,925392 0,000000 
"20.03.2024 12:31:58,803" -6,516481 7,925344 0,000000 
"20.03.2024 12:31:58,928" -6,516341 7,925251 0,000000 
"20.03.2024 12:31:59,053" -6,517298 7,925309 0,000000 
"20.03.2024 12:31:59,177" -6,516267 7,925236 0,000000 
"20.03.2024 12:31:59,303" -6,517186 7,925186 0,000000 
"20.03.2024 12:31:59,428" -6,516750 7,925190 0,000000 
"20.03.2024 12:31:59,552" -6,516703 7,925194 0,000000 
"20.03.2024 12:31:59,678" -6,517874 7,925298 0,000000 
"20.03.2024 12:31:59,803" -6,517028 7,925344 0,000000 
"20.03.2024 12:31:59,927" -6,518031 7,925400 0,000000 
"20.03.2024 12:32:00,052" -6,516583 7,925368 0,000000 
"20.03.2024 12:32:00,178" -6,517716 7,925227 0,000000 
"20.03.2024 12:32:00,302" -6,517214 7,925363 0,000000 
"20.03.2024 12:32:00,427" -6,517623 7,925316 0,000000 
"20.03.2024 12:32:00,553" -6,518254 7,925368 0,000000 
"20.03.2024 12:32:00,677" -6,518096 7,925377 0,000000 
"20.03.2024 12:32:00,802" -6,518041 7,925350 0,000000 
"20.03.2024 12:32:00,927" -6,518533 7,925342 0,000000 
"20.03.2024 12:32:01,053" -6,518598 7,925428 0,000000 
"20.03.2024 12:32:01,178" -6,518013 7,925318 0,000000 
"20.03.2024 12:32:01,302" -6,517911 7,925268 0,000000 
"20.03.2024 12:32:01,428" -6,519109 7,925272 0,000000 
"20.03.2024 12:32:01,553" -6,517799 7,925229 0,000000 
"20.03.2024 12:32:01,677" -6,518886 7,925234 0,000000 
"20.03.2024 12:32:01,803" -6,517957 7,925201 0,000000 
"20.03.2024 12:32:01,929" -6,518069 7,925357 0,000000 
"20.03.2024 12:32:02,053" -6,517623 7,925374 0,000000 
"20.03.2024 12:32:02,178" -6,517883 7,925344 0,000000 
"20.03.2024 12:32:02,304" -6,517929 7,925194 0,000000 
"20.03.2024 12:32:02,429" -6,518022 7,925233 0,000000 
"20.03.2024 12:32:02,554" -6,517549 7,925275 0,000000 
"20.03.2024 12:32:02,678" -6,519629 7,925340 0,000000 
"20.03.2024 12:32:02,804" -6,517381 7,925244 0,000000 
"20.03.2024 12:32:02,929" -6,518505 7,925136 0,000000 
"20.03.2024 12:32:03,053" -6,518264 7,925242 0,000000 
"20.03.2024 12:32:03,179" -6,518004 7,925286 0,000000 
"20.03.2024 12:32:03,303" -6,518839 7,925305 0,000000 
"20.03.2024 12:32:03,429" -6,517567 7,925351 0,000000 
"20.03.2024 12:32:03,554" -6,518756 7,925292 0,000000 
"20.03.2024 12:32:03,679" -6,518059 7,925253 0,000000 
"20.03.2024 12:32:03,804" -6,518366 7,925279 0,000000 
"20.03.2024 12:32:03,928" -6,518329 7,925227 0,000000 
"20.03.2024 12:32:04,054" -6,518236 7,925218 0,000000 
"20.03.2024 12:32:04,178" -6,518821 7,925207 0,000000 
"20.03.2024 12:32:04,304" -6,518728 7,925242 0,000000 
"20.03.2024 12:32:04,429" -6,518895 7,925227 0,000000 
"20.03.2024 12:32:04,554" -6,518589 7,925208 0,000000 
"20.03.2024 12:32:04,679" -6,518607 7,925231 0,000000 
"20.03.2024 12:32:04,804" -6,518942 7,925119 0,000000 
"20.03.2024 12:32:04,928" -6,519350 7,925043 0,000000 
"20.03.2024 12:32:05,054" -6,519285 7,925078 0,000000 
"20.03.2024 12:32:05,178" -6,518821 7,925058 0,000000 
"20.03.2024 12:32:05,304" -6,519285 7,925099 0,000000 
"20.03.2024 12:32:05,429" -6,518338 7,925069 0,000000 
"20.03.2024 12:32:05,553" -6,517168 7,925073 0,000000 
"20.03.2024 12:32:05,678" -6,519833 7,925030 0,000000 
"20.03.2024 12:32:05,804" -6,517530 7,924950 0,000000 
"20.03.2024 12:32:05,928" -6,519257 7,925084 0,000000 
"20.03.2024 12:32:06,053" -6,518579 7,924984 0,000000 
"20.03.2024 12:32:06,179" -6,518709 7,925075 0,000000 
"20.03.2024 12:32:06,304" -6,519267 7,925216 0,000000 
"20.03.2024 12:32:06,428" -6,518812 7,925220 0,000000 
"20.03.2024 12:32:06,553" -6,518784 7,925207 0,000000 
"20.03.2024 12:32:06,678" -6,519127 7,925309 0,000000 
"20.03.2024 12:32:06,804" -6,517976 7,925158 0,000000 
"20.03.2024 12:32:06,928" -6,519443 7,925223 0,000000 
"20.03.2024 12:32:07,053" -6,517706 7,925279 0,000000 
"20.03.2024 12:32:07,178" -6,518700 7,925307 0,000000 
"20.03.2024 12:32:07,302" -6,517966 7,925312 0,000000 
"20.03.2024 12:32:07,428" -6,517558 7,925316 0,000000 
"20.03.2024 12:32:07,552" -6,518654 7,925273 0,000000 
"20.03.2024 12:32:07,678" -6,517939 7,925324 0,000000 
"20.03.2024 12:32:07,802" -6,519099 7,925292 0,000000 
"20.03.2024 12:32:07,927" -6,518236 7,925303 0,000000 
"20.03.2024 12:32:08,054" -6,517892 7,925396 0,000000 
"20.03.2024 12:32:08,178" -6,518951 7,925578 0,000000 
"20.03.2024 12:32:08,302" -6,517586 7,925504 0,000000 
"20.03.2024 12:32:08,428" -6,518514 7,925337 0,000000 
"20.03.2024 12:32:08,552" -6,518589 7,925338 0,000000 
"20.03.2024 12:32:08,678" -6,518533 7,925387 0,000000 
"20.03.2024 12:32:08,802" -6,517864 7,925329 0,000000 
"20.03.2024 12:32:08,928" -6,518171 7,925275 0,000000 
"20.03.2024 12:32:09,053" -6,518524 7,925272 0,000000 
"20.03.2024 12:32:09,178" -6,518551 7,925385 0,000000 
"20.03.2024 12:32:09,302" -6,518969 7,925509 0,000000 
"20.03.2024 12:32:09,427" -6,518802 7,925413 0,000000 
"20.03.2024 12:32:09,553" -6,519536 7,925454 0,000000 
"20.03.2024 12:32:09,677" -6,518208 7,925377 0,000000 
"20.03.2024 12:32:09,802" -6,519220 7,925429 0,000000 
"20.03.2024 12:32:09,928" -6,518700 7,925314 0,000000 
"20.03.2024 12:32:10,053" -6,518765 7,925331 0,000000 
"20.03.2024 12:32:10,178" -6,519202 7,925329 0,000000 
"20.03.2024 12:32:10,302" -6,517242 7,925233 0,000000 
"20.03.2024 12:32:10,427" -6,519889 7,925318 0,000000 
"20.03.2024 12:32:10,552" -6,518997 7,925268 0,000000 
"20.03.2024 12:32:10,677" -6,518719 7,925182 0,000000 
"20.03.2024 12:32:10,802" -6,518329 7,925301 0,000000 
"20.03.2024 12:32:10,928" -6,518375 7,925303 0,000000 
"20.03.2024 12:32:11,053" -6,519350 7,925418 0,000000 
"20.03.2024 12:32:11,178" -6,518626 7,925387 0,000000 
"20.03.2024 12:32:11,302" -6,518459 7,925327 0,000000 
"20.03.2024 12:32:11,428" -6,519787 7,925329 0,000000 
"20.03.2024 12:32:11,553" -6,517437 7,925379 0,000000 
"20.03.2024 12:32:11,678" -6,520390 7,925212 0,000000 
"20.03.2024 12:32:11,802" -6,518366 7,925168 0,000000 
"20.03.2024 12:32:11,927" -6,519796 7,925234 0,000000 
"20.03.2024 12:32:12,052" -6,519796 7,925246 0,000000 
"20.03.2024 12:32:12,178" -6,518468 7,925307 0,000000 
"20.03.2024 12:32:12,302" -6,520845 7,925314 0,000000 
"20.03.2024 12:32:12,428" -6,518310 7,925428 0,000000 
"20.03.2024 12:32:12,553" -6,519796 7,925390 0,000000 
"20.03.2024 12:32:12,678" -6,520102 7,925392 0,000000 
"20.03.2024 12:32:12,803" -6,519072 7,925251 0,000000 
"20.03.2024 12:32:12,928" -6,519898 7,925285 0,000000 
"20.03.2024 12:32:13,053" -6,519675 7,925433 0,000000 
"20.03.2024 12:32:13,177" -6,519034 7,925377 0,000000 
"20.03.2024 12:32:13,302" -6,519582 7,925329 0,000000 
"20.03.2024 12:32:13,427" -6,519536 7,925383 0,000000 
"20.03.2024 12:32:13,553" -6,520362 7,925320 0,000000 
"20.03.2024 12:32:13,677" -6,519443 7,925322 0,000000 
"20.03.2024 12:32:13,802" -6,519090 7,925403 0,000000 
"20.03.2024 12:32:13,927" -6,519787 7,925415 0,000000 
"20.03.2024 12:32:14,052" -6,518663 7,925260 0,000000 
"20.03.2024 12:32:14,177" -6,519638 7,925333 0,000000 
"20.03.2024 12:32:14,303" -6,519703 7,925359 0,000000 
"20.03.2024 12:32:14,427" -6,519025 7,925342 0,000000 
"20.03.2024 12:32:14,553" -6,520121 7,925270 0,000000 
"20.03.2024 12:32:14,677" -6,519183 7,925251 0,000000 
"20.03.2024 12:32:14,803" -6,519276 7,925218 0,000000 
"20.03.2024 12:32:14,928" -6,519220 7,925214 0,000000 
"20.03.2024 12:32:15,052" -6,519629 7,925112 0,000000 
"20.03.2024 12:32:15,177" -6,519703 7,925132 0,000000 
"20.03.2024 12:32:15,302" -6,519805 7,925104 0,000000 
"20.03.2024 12:32:15,427" -6,519657 7,925251 0,000000 
"20.03.2024 12:32:15,553" -6,521096 7,925145 0,000000 
"20.03.2024 12:32:15,678" -6,519369 7,925134 0,000000 
"20.03.2024 12:32:15,803" -6,519062 7,925242 0,000000 
"20.03.2024 12:32:15,928" -6,520140 7,925316 0,000000 
"20.03.2024 12:32:16,052" -6,518291 7,925290 0,000000 
"20.03.2024 12:32:16,178" -6,519480 7,925320 0,000000 
"20.03.2024 12:32:16,303" -6,518942 7,925221 0,000000 
"20.03.2024 12:32:16,427" -6,519703 7,925251 0,000000 
"20.03.2024 12:32:16,553" -6,519480 7,925279 0,000000 
"20.03.2024 12:32:16,677" -6,519276 7,925318 0,000000 
"20.03.2024 12:32:16,802" -6,520121 7,925268 0,000000 
"20.03.2024 12:32:16,928" -6,518226 7,925121 0,000000 
"20.03.2024 12:32:17,052" -6,520539 7,925086 0,000000 
"20.03.2024 12:32:17,177" -6,518700 7,925134 0,000000 
"20.03.2024 12:32:17,302" -6,520446 7,925205 0,000000 
"20.03.2024 12:32:17,428" -6,520557 7,925216 0,000000 
"20.03.2024 12:32:17,553" -6,518356 7,925156 0,000000 
"20.03.2024 12:32:17,678" -6,520882 7,925160 0,000000 
"20.03.2024 12:32:17,803" -6,518691 7,925090 0,000000 
"20.03.2024 12:32:17,927" -6,520706 7,925097 0,000000 
"20.03.2024 12:32:18,052" -6,519276 7,925153 0,000000 
"20.03.2024 12:32:18,178" -6,519907 7,925090 0,000000 
"20.03.2024 12:32:18,302" -6,519731 7,925038 0,000000 
"20.03.2024 12:32:18,427" -6,519666 7,925078 0,000000 
"20.03.2024 12:32:18,552" -6,519369 7,925116 0,000000 
"20.03.2024 12:32:18,678" -6,520827 7,925223 0,000000 
"20.03.2024 12:32:18,802" -6,518886 7,925242 0,000000 
"20.03.2024 12:32:18,928" -6,520520 7,925227 0,000000 
"20.03.2024 12:32:19,052" -6,519898 7,925108 0,000000 
"20.03.2024 12:32:19,178" -6,519833 7,925039 0,000000 
"20.03.2024 12:32:19,302" -6,519787 7,925064 0,000000 
"20.03.2024 12:32:19,428" -6,519211 7,925145 0,000000 
"20.03.2024 12:32:19,553" -6,520400 7,925132 0,000000 
"20.03.2024 12:32:19,679" -6,518524 7,925032 0,000000 
"20.03.2024 12:32:19,804" -6,519545 7,925108 0,000000 
"20.03.2024 12:32:19,928" -6,519592 7,925197 0,000000 
"20.03.2024 12:32:20,053" -6,518802 7,925171 0,000000 
"20.03.2024 12:32:20,178" -6,519359 7,925203 0,000000 
"20.03.2024 12:32:20,304" -6,519554 7,925147 0,000000 
"20.03.2024 12:32:20,429" -6,519814 7,925240 0,000000 
"20.03.2024 12:32:20,554" -6,520223 7,925268 0,000000 
"20.03.2024 12:32:20,678" -6,519332 7,925288 0,000000 
"20.03.2024 12:32:20,803" -6,519991 7,925303 0,000000 
"20.03.2024 12:32:20,928" -6,519666 7,925125 0,000000 
"20.03.2024 12:32:21,053" -6,519378 7,925164 0,000000 
"20.03.2024 12:32:21,179" -6,519722 7,925320 0,000000 
"20.03.2024 12:32:21,303" -6,518997 7,925240 0,000000 
"20.03.2024 12:32:21,428" -6,520344 7,925194 0,000000 
"20.03.2024 12:32:21,554" -6,519016 7,925201 0,000000 
"20.03.2024 12:32:21,678" -6,520957 7,925210 0,000000 
"20.03.2024 12:32:21,803" -6,519341 7,925299 0,000000 
"20.03.2024 12:32:21,929" -6,518886 7,925270 0,000000 
"20.03.2024 12:32:22,053" -6,519322 7,925288 0,000000 
"20.03.2024 12:32:22,178" -6,518431 7,925197 0,000000 
"20.03.2024 12:32:22,302" -6,519898 7,925251 0,000000 
"20.03.2024 12:32:22,427" -6,518654 7,925221 0,000000 
"20.03.2024 12:32:22,552" -6,518756 7,925182 0,000000 
"20.03.2024 12:32:22,677" -6,519796 7,925197 0,000000 
"20.03.2024 12:32:22,802" -6,517864 7,925158 0,000000 
"20.03.2024 12:32:22,927" -6,518997 7,925279 0,000000 
"20.03.2024 12:32:23,052" -6,519740 7,925266 0,000000 
"20.03.2024 12:32:23,178" -6,517186 7,925130 0,000000 
"20.03.2024 12:32:23,303" -6,519787 7,925229 0,000000 
"20.03.2024 12:32:23,427" -6,518069 7,925168 0,000000 
"20.03.2024 12:32:23,552" -6,518533 7,925047 0,000000 
"20.03.2024 12:32:23,678" -6,518152 7,925114 0,000000 
"20.03.2024 12:32:23,802" -6,518236 7,925013 0,000000 
"20.03.2024 12:32:23,928" -6,518635 7,925034 0,000000 
"20.03.2024 12:32:24,052" -6,518208 7,925095 0,000000 
"20.03.2024 12:32:24,178" -6,519285 7,925175 0,000000 
"20.03.2024 12:32:24,302" -6,519592 7,925119 0,000000 
"20.03.2024 12:32:24,427" -6,518626 7,925199 0,000000 
"20.03.2024 12:32:24,552" -6,519257 7,925305 0,000000 
"20.03.2024 12:32:24,678" -6,518161 7,925396 0,000000 
"20.03.2024 12:32:24,802" -6,519220 7,925283 0,000000 
"20.03.2024 12:32:24,928" -6,519313 7,925275 0,000000 
"20.03.2024 12:32:25,052" -6,517846 7,925173 0,000000 
"20.03.2024 12:32:25,178" -6,518440 7,925077 0,000000 
"20.03.2024 12:32:25,302" -6,518412 7,925032 0,000000 
"20.03.2024 12:32:25,427" -6,518282 7,925078 0,000000 
"20.03.2024 12:32:25,553" -6,518951 7,925021 0,000000 
"20.03.2024 12:32:25,677" -6,518477 7,925051 0,000000 
"20.03.2024 12:32:25,803" -6,519378 7,924967 0,000000 
"20.03.2024 12:32:25,927" -6,518663 7,924984 0,000000 
"20.03.2024 12:32:26,052" -6,519062 7,925013 0,000000 
"20.03.2024 12:32:26,177" -6,520149 7,924982 0,000000 
"20.03.2024 12:32:26,303" -6,518551 7,924952 0,000000 
"20.03.2024 12:32:26,427" -6,519517 7,925006 0,000000 
"20.03.2024 12:32:26,552" -6,518821 7,924943 0,000000 
"20.03.2024 12:32:26,678" -6,519025 7,924956 0,000000 
"20.03.2024 12:32:26,802" -6,518997 7,924987 0,000000 
"20.03.2024 12:32:26,927" -6,519276 7,924906 0,000000 
"20.03.2024 12:32:27,052" -6,518774 7,924928 0,000000 
"20.03.2024 12:32:27,178" -6,519452 7,924976 0,000000 
"20.03.2024 12:32:27,303" -6,518839 7,924922 0,000000 
"20.03.2024 12:32:27,427" -6,518533 7,925103 0,000000 
"20.03.2024 12:32:27,552" -6,518830 7,925008 0,000000 
"20.03.2024 12:32:27,678" -6,519016 7,925036 0,000000 
"20.03.2024 12:32:27,803" -6,518979 7,924991 0,000000 
"20.03.2024 12:32:27,927" -6,518579 7,925006 0,000000 
"20.03.2024 12:32:28,053" -6,519192 7,925056 0,000000 
"20.03.2024 12:32:28,178" -6,519211 7,924991 0,000000 
"20.03.2024 12:32:28,302" -6,518542 7,924924 0,000000 
"20.03.2024 12:32:28,427" -6,518691 7,925006 0,000000 
"20.03.2024 12:32:28,552" -6,518412 7,925136 0,000000 
"20.03.2024 12:32:28,678" -6,519304 7,925227 0,000000 
"20.03.2024 12:32:28,803" -6,518264 7,925234 0,000000 
