"Date Time" Tape_Tension_[N] Thickness_[x] Encoder_Pos_[m] 
"19.04.2024 11:57:39,600" -6,511001 7,925844 0,000000 
"19.04.2024 11:57:39,725" -6,511020 7,925864 0,000000 
"19.04.2024 11:57:39,851" -6,510556 7,925786 0,000000 
"19.04.2024 11:57:39,975" -6,511243 7,925745 0,000000 
"19.04.2024 11:57:40,101" -6,512199 7,925786 0,000000 
"19.04.2024 11:57:40,227" -6,512432 7,925734 0,000000 
"19.04.2024 11:57:40,351" -6,512905 7,925706 0,000000 
"19.04.2024 11:57:40,477" -6,512562 7,925782 0,000000 
"19.04.2024 11:57:40,601" -6,513165 7,925732 0,000000 
"19.04.2024 11:57:40,725" -6,514196 7,925702 0,000000 
"19.04.2024 11:57:40,850" -6,514177 7,925725 0,000000 
"19.04.2024 11:57:40,977" -6,514103 7,925773 0,000000 
"19.04.2024 11:57:41,101" -6,514893 7,925762 0,000000 
"19.04.2024 11:57:41,225" -6,514920 7,925740 0,000000 
"19.04.2024 11:57:41,350" -6,515580 7,925671 0,000000 
"19.04.2024 11:57:41,476" -6,515180 7,925734 0,000000 
"19.04.2024 11:57:41,600" -6,515663 7,926096 0,000000 
"19.04.2024 11:57:41,727" -6,515524 7,925975 0,000000 
"19.04.2024 11:57:41,850" -6,516806 7,925769 0,000000 
"19.04.2024 11:57:41,976" -6,512329 7,925769 0,000000 
"19.04.2024 11:57:42,100" -6,518626 7,925758 0,000000 
"19.04.2024 11:57:42,226" -6,512812 7,925758 0,000000 
"19.04.2024 11:57:42,351" -6,516388 7,925792 0,000000 
"19.04.2024 11:57:42,475" -6,514047 7,925740 0,000000 
"19.04.2024 11:57:42,601" -6,517679 7,925767 0,000000 
"19.04.2024 11:57:42,726" -6,511271 7,925697 0,000000 
"19.04.2024 11:57:42,850" -6,512775 7,925790 0,000000 
"19.04.2024 11:57:42,976" -6,512645 7,925749 0,000000 
"19.04.2024 11:57:43,101" -6,510964 7,925844 0,000000 
"19.04.2024 11:57:43,225" -6,514382 7,925784 0,000000 
"19.04.2024 11:57:43,350" -6,511549 7,925727 0,000000 
"19.04.2024 11:57:43,476" -6,514307 7,925708 0,000000 
"19.04.2024 11:57:43,600" -6,514837 7,925682 0,000000 
"19.04.2024 11:57:43,726" -6,514865 7,925842 0,000000 
"19.04.2024 11:57:43,850" -6,516341 7,925767 0,000000 
"19.04.2024 11:57:43,975" -6,515171 7,925697 0,000000 
"19.04.2024 11:57:44,100" -6,515487 7,925727 0,000000 
"19.04.2024 11:57:44,225" -6,514493 7,925740 0,000000 
"19.04.2024 11:57:44,351" -6,515301 7,925615 0,000000 
"19.04.2024 11:57:44,475" -6,516592 7,925715 0,000000 
"19.04.2024 11:57:44,601" -6,520242 7,925810 0,000000 
"19.04.2024 11:57:44,726" -6,307603 7,925827 0,000008 
"19.04.2024 11:57:44,851" -6,389308 7,925855 0,000004 
"19.04.2024 11:57:44,976" -6,298939 7,925814 0,000004 
"19.04.2024 11:57:45,100" -6,472944 7,925871 0,000839 
"19.04.2024 11:57:45,226" -6,361466 7,925899 0,003044 
"19.04.2024 11:57:45,350" -6,420771 7,925754 0,006243 
"19.04.2024 11:57:45,475" -6,424477 7,925769 0,010567 
"19.04.2024 11:57:45,600" -6,566898 7,925764 0,016141 
"19.04.2024 11:57:45,726" -6,656042 7,925853 0,023309 
"19.04.2024 11:57:45,851" -6,693300 7,925845 0,031763 
"19.04.2024 11:57:45,976" -6,703543 7,925909 0,041744 
"19.04.2024 11:57:46,101" -6,678646 7,925957 0,053325 
"19.04.2024 11:57:46,226" -6,793411 7,925927 0,066690 
"19.04.2024 11:57:46,350" -6,861297 7,925875 0,081462 
"19.04.2024 11:57:46,476" -6,798398 7,925862 0,098042 
"19.04.2024 11:57:46,600" -6,558605 7,925870 0,115487 
"19.04.2024 11:57:46,726" -6,602949 7,925909 0,134307 
"19.04.2024 11:57:46,851" -6,708391 7,925907 0,154007 
"19.04.2024 11:57:46,975" -6,643588 7,925886 0,174228 
"19.04.2024 11:57:47,101" -6,654946 7,925842 0,195498 
"19.04.2024 11:57:47,225" -6,640440 7,925812 0,217045 
"19.04.2024 11:57:47,350" -6,691591 7,925970 0,239444 
"19.04.2024 11:57:47,476" -6,733474 7,925959 0,262246 
"19.04.2024 11:57:47,602" -6,644461 7,925844 0,285616 
"19.04.2024 11:57:47,727" -6,618012 7,925998 0,309123 
"19.04.2024 11:57:47,852" -6,639400 7,925766 0,333068 
"19.04.2024 11:57:47,976" -6,635509 7,925706 0,357063 
"19.04.2024 11:57:48,102" -6,657565 7,925764 0,381698 
"19.04.2024 11:57:48,226" -6,648222 7,925660 0,406136 
"19.04.2024 11:57:48,351" -6,639808 7,925667 0,431035 
"19.04.2024 11:57:48,476" -6,645195 7,925714 0,456116 
"19.04.2024 11:57:48,602" -6,629482 7,925712 0,481531 
"19.04.2024 11:57:48,726" -6,635453 7,925792 0,506721 
"19.04.2024 11:57:48,852" -6,649169 7,925756 0,532349 
"19.04.2024 11:57:48,976" -6,632110 7,925775 0,557698 
"19.04.2024 11:57:49,102" -6,659134 7,925650 0,583607 
"19.04.2024 11:57:49,226" -6,615635 7,925643 0,609248 
"19.04.2024 11:57:49,352" -6,668867 7,925571 0,635349 
"19.04.2024 11:57:49,477" -6,660713 7,925600 0,661286 
"19.04.2024 11:57:49,602" -6,598622 7,925600 0,687217 
"19.04.2024 11:57:49,727" -6,624207 7,925675 0,713190 
"19.04.2024 11:57:49,852" -6,593988 7,925623 0,739210 
"19.04.2024 11:57:49,976" -6,606543 7,925539 0,765022 
"19.04.2024 11:57:50,102" -6,605373 7,925565 0,791316 
"19.04.2024 11:57:50,226" -6,624188 7,925780 0,817249 
"19.04.2024 11:57:50,352" -6,587190 7,925689 0,843569 
"19.04.2024 11:57:50,476" -6,583373 7,925643 0,869575 
"19.04.2024 11:57:50,601" -6,581683 7,925621 0,895705 
"19.04.2024 11:57:50,727" -6,608559 7,925613 0,922024 
"19.04.2024 11:57:50,852" -6,623659 7,925688 0,948217 
"19.04.2024 11:57:50,976" -6,655243 7,925697 0,974264 
"19.04.2024 11:57:51,102" -6,598445 7,925676 1,000755 
"19.04.2024 11:57:51,226" -6,601203 7,925673 1,026888 
"19.04.2024 11:57:51,352" -6,577067 7,925663 1,053398 
"19.04.2024 11:57:51,476" -6,586308 7,925533 1,079425 
"19.04.2024 11:57:51,602" -6,547712 7,925587 1,105875 
"19.04.2024 11:57:51,727" -6,598798 7,925695 1,132163 
"19.04.2024 11:57:51,852" -6,610007 7,925576 1,158462 
"19.04.2024 11:57:51,976" -6,610964 7,925645 1,184549 
"19.04.2024 11:57:52,102" -6,591963 7,925567 1,211131 
"19.04.2024 11:57:52,226" -6,588778 7,925697 1,237268 
"19.04.2024 11:57:52,352" -6,573223 7,925710 1,263780 
"19.04.2024 11:57:52,477" -6,582936 7,925636 1,290013 
"19.04.2024 11:57:52,602" -6,576547 7,925585 1,316289 
"19.04.2024 11:57:52,727" -6,583429 7,925714 1,342675 
"19.04.2024 11:57:52,851" -6,626677 7,925717 1,368898 
"19.04.2024 11:57:52,977" -6,585175 7,925760 1,395476 
"19.04.2024 11:57:53,101" -6,597368 7,925706 1,421592 
"19.04.2024 11:57:53,227" -6,555866 7,925676 1,448140 
"19.04.2024 11:57:53,352" -6,568588 7,925656 1,474552 
"19.04.2024 11:57:53,477" -6,585565 7,925671 1,500902 
"19.04.2024 11:57:53,601" -6,607574 7,925660 1,527040 
"19.04.2024 11:57:53,726" -6,594508 7,925663 1,553354 
"19.04.2024 11:57:53,852" -6,598557 7,925641 1,579879 
"19.04.2024 11:57:53,977" -6,618402 7,925732 1,606157 
"19.04.2024 11:57:54,101" -6,598659 7,925790 1,632274 
"19.04.2024 11:57:54,227" -6,609979 7,925801 1,658814 
"19.04.2024 11:57:54,352" -6,567502 7,925818 1,685143 
"19.04.2024 11:57:54,476" -6,579064 7,925773 1,711223 
"19.04.2024 11:57:54,601" -6,576148 7,925762 1,737563 
"19.04.2024 11:57:54,727" -6,596616 7,925803 1,764192 
"19.04.2024 11:57:54,851" -6,588508 7,925801 1,790314 
"19.04.2024 11:57:54,975" -6,610862 7,925920 1,816398 
"19.04.2024 11:57:55,100" -6,602336 7,925853 1,842736 
"19.04.2024 11:57:55,226" -6,589474 7,926072 1,869277 
"19.04.2024 11:57:55,351" -6,576501 7,926243 1,895673 
"19.04.2024 11:57:55,475" -6,590598 7,925920 1,921820 
"19.04.2024 11:57:55,600" -6,595984 7,925806 1,948068 
"19.04.2024 11:57:55,726" -6,708865 7,925762 1,974517 
"19.04.2024 11:57:55,851" -6,572303 7,925831 2,000775 
"19.04.2024 11:57:55,975" -6,611948 7,925795 2,026757 
"19.04.2024 11:57:56,100" -6,558141 7,925775 2,053047 
"19.04.2024 11:57:56,226" -6,591898 7,925918 2,079509 
"19.04.2024 11:57:56,351" -6,596114 7,925979 2,105855 
"19.04.2024 11:57:56,475" -6,613703 7,925940 2,131938 
"19.04.2024 11:57:56,601" -6,576863 7,925938 2,158536 
"19.04.2024 11:57:56,725" -6,582426 7,925927 2,184635 
"19.04.2024 11:57:56,850" -6,578730 7,926018 2,211047 
"19.04.2024 11:57:56,975" -6,592232 7,925868 2,237382 
"19.04.2024 11:57:57,101" -6,605661 7,925834 2,263888 
"19.04.2024 11:57:57,225" -6,588118 7,925769 2,290051 
"19.04.2024 11:57:57,350" -6,612143 7,925793 2,316314 
"19.04.2024 11:57:57,476" -6,585973 7,925790 2,342775 
"19.04.2024 11:57:57,600" -6,570585 7,925702 2,368820 
"19.04.2024 11:57:57,725" -6,556804 7,925797 2,395106 
"19.04.2024 11:57:57,850" -6,592177 7,925858 2,421350 
"19.04.2024 11:57:57,975" -6,575219 7,925927 2,447592 
"19.04.2024 11:57:58,100" -6,610639 7,925858 2,473859 
"19.04.2024 11:57:58,225" -6,600414 7,925821 2,500049 
"19.04.2024 11:57:58,351" -6,597572 7,925897 2,526472 
"19.04.2024 11:57:58,475" -6,573436 7,925899 2,552511 
"19.04.2024 11:57:58,601" -6,585620 7,926007 2,579021 
"19.04.2024 11:57:58,726" -6,583791 7,925896 2,605352 
"19.04.2024 11:57:58,850" -6,632620 7,925818 2,631456 
"19.04.2024 11:57:58,976" -6,651556 7,925801 2,657880 
"19.04.2024 11:57:59,100" -6,587097 7,925732 2,683892 
"19.04.2024 11:57:59,225" -6,604054 7,925769 2,710182 
"19.04.2024 11:57:59,351" -6,589558 7,925801 2,736641 
"19.04.2024 11:57:59,476" -6,597201 7,925849 2,762934 
"19.04.2024 11:57:59,600" -6,557937 7,925923 2,788982 
"19.04.2024 11:57:59,725" -6,582296 7,925810 2,815283 
"19.04.2024 11:57:59,851" -6,581711 7,925819 2,841855 
"19.04.2024 11:57:59,975" -6,630494 7,925816 2,867935 
"19.04.2024 11:58:00,100" -6,610704 7,925831 2,894153 
"19.04.2024 11:58:00,225" -6,619638 7,925944 2,920518 
"19.04.2024 11:58:00,350" -6,545762 7,925870 2,946830 
"19.04.2024 11:58:00,475" -6,595901 7,926055 2,973240 
"19.04.2024 11:58:00,600" -6,615765 7,925879 2,999573 
"19.04.2024 11:58:00,725" -6,595492 7,925857 3,025915 
"19.04.2024 11:58:00,851" -6,580745 7,925899 3,052341 
"19.04.2024 11:58:00,975" -6,576881 7,925966 3,078419 
"19.04.2024 11:58:01,100" -6,588611 7,925886 3,104756 
"19.04.2024 11:58:01,226" -6,597405 7,925897 3,131188 
"19.04.2024 11:58:01,350" -6,578024 7,925873 3,157218 
"19.04.2024 11:58:01,476" -6,581432 7,925857 3,183699 
"19.04.2024 11:58:01,600" -6,584887 7,925788 3,209902 
"19.04.2024 11:58:01,726" -6,587125 7,925832 3,236437 
"19.04.2024 11:58:01,850" -6,615561 7,925782 3,262670 
"19.04.2024 11:58:01,975" -6,606051 7,925810 3,289046 
"19.04.2024 11:58:02,100" -6,640310 7,925725 3,315420 
"19.04.2024 11:58:02,225" -6,597034 7,925688 3,341843 
"19.04.2024 11:58:02,351" -6,570539 7,925714 3,368367 
"19.04.2024 11:58:02,476" -6,590691 7,925754 3,394835 
"19.04.2024 11:58:02,600" -6,592901 7,925721 3,421032 
"19.04.2024 11:58:02,725" -6,585565 7,925979 3,447316 
"19.04.2024 11:58:02,850" -6,610741 7,925914 3,473670 
"19.04.2024 11:58:02,975" -6,579853 7,925918 3,499893 
"19.04.2024 11:58:03,100" -6,572452 7,925792 3,526162 
"19.04.2024 11:58:03,225" -6,581562 7,925788 3,552397 
"19.04.2024 11:58:03,351" -6,590514 7,925767 3,578839 
"19.04.2024 11:58:03,476" -6,603182 7,925801 3,605164 
"19.04.2024 11:58:03,601" -6,595659 7,925855 3,631525 
"19.04.2024 11:58:03,725" -6,623167 7,925760 3,657647 
"19.04.2024 11:58:03,850" -6,608726 7,925844 3,683921 
"19.04.2024 11:58:03,975" -6,601770 7,925879 3,710134 
"19.04.2024 11:58:04,101" -6,603748 7,925910 3,736664 
"19.04.2024 11:58:04,226" -6,605503 7,925849 3,762939 
"19.04.2024 11:58:04,350" -6,587320 7,926009 3,789081 
"19.04.2024 11:58:04,475" -6,579435 7,925866 3,815423 
"19.04.2024 11:58:04,601" -6,584757 7,925803 3,842065 
"19.04.2024 11:58:04,725" -6,624625 7,925853 3,868206 
"19.04.2024 11:58:04,851" -6,587004 7,925779 3,894686 
"19.04.2024 11:58:04,976" -6,608456 7,925793 3,920725 
"19.04.2024 11:58:05,101" -6,581859 7,925866 3,947054 
"19.04.2024 11:58:05,226" -6,588964 7,925892 3,973277 
"19.04.2024 11:58:05,352" -6,586679 7,925957 3,999738 
"19.04.2024 11:58:05,476" -6,716675 7,925825 4,025811 
"19.04.2024 11:58:05,602" -6,690895 7,925834 4,052294 
"19.04.2024 11:58:05,726" -6,617641 7,925812 4,078388 
"19.04.2024 11:58:05,852" -6,586790 7,925808 4,104877 
"19.04.2024 11:58:05,977" -6,597387 7,925764 4,131231 
"19.04.2024 11:58:06,101" -6,619545 7,925905 4,157362 
"19.04.2024 11:58:06,227" -6,578739 7,925884 4,183861 
"19.04.2024 11:58:06,351" -6,590477 7,925875 4,210086 
"19.04.2024 11:58:06,477" -6,596718 7,925803 4,236615 
"19.04.2024 11:58:06,602" -6,590802 7,925827 4,263002 
"19.04.2024 11:58:06,726" -6,570167 7,925658 4,289171 
"19.04.2024 11:58:06,852" -6,643254 7,925727 4,315664 
"19.04.2024 11:58:06,977" -6,625460 7,925821 4,341950 
"19.04.2024 11:58:07,102" -6,588926 7,925793 4,368157 
"19.04.2024 11:58:07,227" -6,583131 7,925786 4,394435 
"19.04.2024 11:58:07,352" -6,620863 7,925851 4,420677 
"19.04.2024 11:58:07,476" -6,583977 7,925821 4,446744 
"19.04.2024 11:58:07,602" -6,576027 7,925870 4,473199 
"19.04.2024 11:58:07,727" -6,563945 7,925862 4,499525 
"19.04.2024 11:58:07,851" -6,610852 7,925736 4,525662 
"19.04.2024 11:58:07,977" -6,571588 7,925810 4,552170 
"19.04.2024 11:58:08,101" -6,590477 7,925890 4,578314 
"19.04.2024 11:58:08,227" -6,590152 7,925896 4,604835 
"19.04.2024 11:58:08,351" -6,612738 7,925949 4,630957 
"19.04.2024 11:58:08,476" -6,598455 7,926052 4,657273 
"19.04.2024 11:58:08,601" -6,661363 7,925959 4,683506 
"19.04.2024 11:58:08,726" -6,588926 7,925892 4,709850 
"19.04.2024 11:58:08,851" -6,615979 7,925819 4,736264 
"19.04.2024 11:58:08,976" -6,618133 7,925808 4,762538 
"19.04.2024 11:58:09,101" -6,604872 7,925773 4,788864 
"19.04.2024 11:58:09,227" -6,574458 7,925832 4,815362 
"19.04.2024 11:58:09,351" -6,573473 7,925903 4,841537 
"19.04.2024 11:58:09,477" -6,593932 7,926206 4,868145 
"19.04.2024 11:58:09,600" -6,572693 7,926245 4,894089 
"19.04.2024 11:58:09,727" -6,611725 7,925890 4,920773 
"19.04.2024 11:58:09,850" -6,601547 7,925953 4,946661 
"19.04.2024 11:58:09,977" -6,598872 7,925938 4,973457 
"19.04.2024 11:58:10,101" -6,608976 7,925959 4,999600 
"19.04.2024 11:58:10,225" -6,590904 7,925823 5,025735 
"19.04.2024 11:58:10,350" -6,567010 7,925808 5,052017 
"19.04.2024 11:58:10,475" -6,563100 7,925710 5,078389 
"19.04.2024 11:58:10,600" -6,602921 7,925758 5,104695 
"19.04.2024 11:58:10,725" -6,606488 7,925840 5,130921 
"19.04.2024 11:58:10,850" -6,598492 7,925816 5,157193 
"19.04.2024 11:58:10,975" -6,574708 7,925996 5,183528 
"19.04.2024 11:58:11,100" -6,590598 7,925942 5,209953 
"19.04.2024 11:58:11,225" -6,592288 7,925849 5,236278 
"19.04.2024 11:58:11,350" -6,579779 7,925844 5,262555 
"19.04.2024 11:58:11,475" -6,613926 7,925782 5,288842 
"19.04.2024 11:58:11,600" -6,592140 7,925896 5,315196 
"19.04.2024 11:58:11,725" -6,598622 7,925855 5,341451 
"19.04.2024 11:58:11,850" -6,671068 7,925832 5,367799 
"19.04.2024 11:58:11,975" -6,590459 7,925829 5,394185 
"19.04.2024 11:58:12,100" -6,624625 7,925931 5,420431 
"19.04.2024 11:58:12,225" -6,578934 7,925962 5,446764 
"19.04.2024 11:58:12,351" -6,567502 7,925873 5,473204 
"19.04.2024 11:58:12,475" -6,585843 7,925957 5,499298 
"19.04.2024 11:58:12,601" -6,632305 7,925888 5,525857 
"19.04.2024 11:58:12,725" -6,575693 7,925793 5,551986 
"19.04.2024 11:58:12,850" -6,604974 7,925857 5,578343 
"19.04.2024 11:58:12,975" -6,594220 7,925888 5,604644 
"19.04.2024 11:58:13,101" -6,599030 7,925886 5,631212 
"19.04.2024 11:58:13,225" -6,585815 7,925918 5,657342 
"19.04.2024 11:58:13,350" -6,594248 7,925884 5,683667 
"19.04.2024 11:58:13,475" -6,606302 7,925909 5,710026 
"19.04.2024 11:58:13,601" -6,610397 7,925983 5,736625 
"19.04.2024 11:58:13,725" -6,595548 7,926046 5,762709 
"19.04.2024 11:58:13,851" -6,581191 7,925953 5,789296 
"19.04.2024 11:58:13,975" -6,610518 7,925890 5,815388 
"19.04.2024 11:58:14,101" -6,587450 7,925903 5,841896 
"19.04.2024 11:58:14,225" -6,572350 7,925888 5,867957 
"19.04.2024 11:58:14,350" -6,589103 7,925881 5,894345 
"19.04.2024 11:58:14,475" -6,600210 7,925964 5,920600 
"19.04.2024 11:58:14,600" -6,567697 7,926065 5,946939 
"19.04.2024 11:58:14,726" -6,603386 7,926124 5,973500 
"19.04.2024 11:58:14,851" -6,575247 7,926087 5,999576 
"19.04.2024 11:58:14,975" -6,649587 7,926031 6,025977 
"19.04.2024 11:58:15,101" -6,607611 7,926055 6,052564 
"19.04.2024 11:58:15,226" -6,615096 7,926198 6,078889 
"19.04.2024 11:58:15,350" -6,594118 7,925972 6,105009 
"19.04.2024 11:58:15,475" -6,604500 7,925851 6,131391 
"19.04.2024 11:58:15,601" -6,571634 7,925912 6,157992 
"19.04.2024 11:58:15,726" -6,590459 7,926033 6,184430 
"19.04.2024 11:58:15,851" -6,587877 7,926035 6,210789 
"19.04.2024 11:58:15,975" -6,582741 7,925920 6,236909 
"19.04.2024 11:58:16,101" -6,587236 7,925996 6,263346 
"19.04.2024 11:58:16,226" -6,611818 7,925922 6,289518 
"19.04.2024 11:58:16,351" -6,585546 7,925810 6,315847 
"19.04.2024 11:58:16,475" -6,587097 7,925857 6,341956 
"19.04.2024 11:58:16,601" -6,600024 7,925855 6,368398 
"19.04.2024 11:58:16,725" -6,666108 7,925799 6,394454 
"19.04.2024 11:58:16,850" -6,648844 7,925847 6,420762 
"19.04.2024 11:58:16,975" -6,644907 7,925879 6,447102 
"19.04.2024 11:58:17,101" -6,624439 7,925775 6,473622 
"19.04.2024 11:58:17,225" -6,595780 7,925801 6,499776 
"19.04.2024 11:58:17,350" -6,628599 7,925766 6,526042 
"19.04.2024 11:58:17,476" -6,603321 7,925717 6,552577 
"19.04.2024 11:58:17,600" -6,600823 7,925760 6,578580 
"19.04.2024 11:58:17,725" -6,593356 7,925760 6,604873 
"19.04.2024 11:58:17,850" -6,581348 7,925780 6,631215 
"19.04.2024 11:58:17,976" -6,609933 7,925844 6,657722 
"19.04.2024 11:58:18,100" -6,594991 7,925782 6,683757 
"19.04.2024 11:58:18,226" -6,630772 7,925832 6,710250 
"19.04.2024 11:58:18,351" -6,579890 7,925918 6,736466 
"19.04.2024 11:58:18,475" -6,597851 7,925890 6,762450 
"19.04.2024 11:58:18,601" -6,563713 7,925968 6,788962 
"19.04.2024 11:58:18,725" -6,601575 7,925836 6,814982 
"19.04.2024 11:58:18,851" -6,605438 7,925736 6,841527 
"19.04.2024 11:58:18,975" -6,606441 7,925738 6,867593 
"19.04.2024 11:58:19,100" -6,560082 7,925760 6,893878 
"19.04.2024 11:58:19,226" -6,588378 7,925756 6,920407 
"19.04.2024 11:58:19,350" -6,591954 7,925842 6,946648 
"19.04.2024 11:58:19,476" -6,614753 7,925916 6,973280 
"19.04.2024 11:58:19,600" -6,605011 7,926113 6,999555 
"19.04.2024 11:58:19,726" -6,605364 7,925842 7,026134 
"19.04.2024 11:58:19,850" -6,600646 7,925717 7,052346 
"19.04.2024 11:58:19,976" -6,640830 7,925741 7,078936 
"19.04.2024 11:58:20,100" -6,600758 7,925879 7,105076 
"19.04.2024 11:58:20,226" -6,621356 7,925849 7,131498 
"19.04.2024 11:58:20,351" -6,601129 7,925810 7,157725 
"19.04.2024 11:58:20,475" -6,610713 7,925853 7,183809 
"19.04.2024 11:58:20,600" -6,593858 7,925758 7,210059 
"19.04.2024 11:58:20,726" -6,624885 7,925894 7,236586 
"19.04.2024 11:58:20,850" -6,613072 7,925844 7,262608 
"19.04.2024 11:58:20,976" -6,611289 7,925935 7,289076 
"19.04.2024 11:58:21,100" -6,589391 7,926107 7,315188 
"19.04.2024 11:58:21,226" -6,596449 7,925920 7,341653 
"19.04.2024 11:58:21,350" -6,591555 7,925888 7,367754 
"19.04.2024 11:58:21,475" -6,622117 7,925784 7,394064 
"19.04.2024 11:58:21,600" -6,772330 7,925799 7,420480 
"19.04.2024 11:58:21,726" -6,695445 7,925873 7,447130 
"19.04.2024 11:58:21,851" -6,618161 7,925853 7,473545 
"19.04.2024 11:58:21,975" -6,578507 7,925780 7,499773 
"19.04.2024 11:58:22,101" -6,576074 7,925981 7,526292 
"19.04.2024 11:58:22,225" -6,592362 7,925983 7,552416 
"19.04.2024 11:58:22,351" -6,596170 7,925951 7,578973 
"19.04.2024 11:58:22,476" -6,608391 7,925940 7,604976 
"19.04.2024 11:58:22,602" -6,597507 7,926005 7,631580 
"19.04.2024 11:58:22,727" -6,593765 7,925901 7,657924 
"19.04.2024 11:58:22,852" -6,583958 7,925881 7,684233 
"19.04.2024 11:58:22,976" -6,647944 7,925827 7,710249 
"19.04.2024 11:58:23,102" -6,636632 7,925873 7,736834 
"19.04.2024 11:58:23,227" -6,598120 7,925883 7,763101 
"19.04.2024 11:58:23,352" -6,605030 7,925890 7,789436 
"19.04.2024 11:58:23,477" -6,589400 7,925792 7,815761 
"19.04.2024 11:58:23,602" -6,599810 7,925857 7,842158 
"19.04.2024 11:58:23,726" -6,584970 7,925801 7,868340 
"19.04.2024 11:58:23,852" -6,576761 7,925905 7,894814 
"19.04.2024 11:58:23,976" -6,588462 7,925808 7,920781 
"19.04.2024 11:58:24,101" -6,618337 7,925760 7,947105 
"19.04.2024 11:58:24,227" -6,587180 7,925857 7,973652 
"19.04.2024 11:58:24,352" -6,613843 7,925868 7,999861 
"19.04.2024 11:58:24,476" -6,581525 7,925747 8,025986 
"19.04.2024 11:58:24,601" -6,603915 7,925688 8,052231 
"19.04.2024 11:58:24,727" -6,669275 7,925884 8,078667 
"19.04.2024 11:58:24,851" -6,631813 7,925728 8,104810 
"19.04.2024 11:58:24,977" -6,634636 7,925671 8,131372 
"19.04.2024 11:58:25,101" -6,597730 7,925734 8,157458 
"19.04.2024 11:58:25,227" -6,597786 7,925639 8,184004 
"19.04.2024 11:58:25,352" -6,602912 7,925723 8,210318 
"19.04.2024 11:58:25,475" -6,590561 7,925652 8,236110 
"19.04.2024 11:58:25,601" -6,576194 7,925741 8,262520 
"19.04.2024 11:58:25,725" -6,576686 7,925732 8,288570 
"19.04.2024 11:58:25,851" -6,614948 7,925818 8,315033 
"19.04.2024 11:58:25,976" -6,593198 7,925805 8,341368 
"19.04.2024 11:58:26,101" -6,640876 7,925818 8,367719 
"19.04.2024 11:58:26,226" -6,618755 7,925721 8,394114 
"19.04.2024 11:58:26,351" -6,593328 7,925689 8,420453 
"19.04.2024 11:58:26,476" -6,589966 7,925849 8,446788 
"19.04.2024 11:58:26,601" -6,590598 7,925860 8,473030 
"19.04.2024 11:58:26,725" -6,575814 7,925896 8,499025 
"19.04.2024 11:58:26,850" -6,576705 7,925725 8,525388 
"19.04.2024 11:58:26,975" -6,592297 7,925550 8,551719 
"19.04.2024 11:58:27,100" -6,602661 7,925650 8,578084 
"19.04.2024 11:58:27,226" -6,613053 7,925767 8,604619 
"19.04.2024 11:58:27,350" -6,585435 7,925753 8,630657 
